CellID,DNA_1,AF488,AF555,AF647,DNA_2,A488_background,A555_background,A647_background,DNA_3,FDX1,CD357,CD1D,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
2541,36545.09589041096,1200.0502283105022,469.82191780821915,580.4748858447489,38373.81278538813,651.1872146118722,328.2648401826484,323.08675799086757,21592.054794520547,2346.62100456621,1271.5707762557079,1172.1187214611873,2204.48401826484,1378.4018264840183,219,18.941572166982656,15.486011088365682,0.5758329768718562,0.8830645161290323,0.6403508771929824,-0.20302950218255772
2542,37628.74193548387,947.9516129032259,329.9516129032258,512.4354838709677,40097.08064516129,499.01612903225805,229.79032258064515,303.33870967741933,22415.387096774193,2663.6290322580644,3113.3064516129034,1209.8548387096773,830.6612903225806,1373.241935483871,62,12.777164023781582,6.6359990397437105,0.8545531192252385,0.8378378378378378,0.6458333333333334,-1.3471232103440067
2543,46398.454545454544,832.5757575757576,321.32323232323233,406.83838383838383,46940.16161616162,476.8484848484849,210.6161616161616,293.7171717171717,27469.88888888889,1755.989898989899,993.1919191919192,1527.1919191919192,1043.080808080808,1376.858585858586,99,13.480026753855398,9.673758522283979,0.6964179263256747,0.8761061946902655,0.6428571428571429,-0.22149284748112677
2544,46718.432098765436,1013.1111111111111,340.18518518518516,681.925925925926,46842.864197530864,499.34567901234567,226.87654320987653,294.51851851851853,27824.333333333332,1724.5802469135801,968.7530864197531,1216.9259259259259,1065.8148148148148,1374.4814814814815,81,13.396511990869469,8.047944217117658,0.7994375315104156,0.8901098901098901,0.6923076923076923,-1.5470593861439186
2545,51656.290322580644,923.3870967741935,312.741935483871,513.1774193548387,52265.854838709674,496.9516129032258,212.32258064516128,289.0967741935484,30858.774193548386,1816.258064516129,957.5806451612904,1097.532258064516,1255.274193548387,1373.5645161290322,62,11.330640809360082,7.467691930031324,0.7520810992713238,0.8857142857142857,0.62,-0.8479240282631902
2546,18140.601694915254,2247.330508474576,1582.6440677966102,1646.6016949152543,18457.72033898305,1219.1610169491526,695.2881355932203,440.2457627118644,10764.694915254237,5957.152542372882,2836.313559322034,2209.9745762711864,2132.2966101694915,1376.1186440677966,118,14.906976802871295,10.13870042341529,0.7330903860332239,0.9291338582677166,0.6555555555555556,-1.0289660812946015
2547,38657.1914893617,1193.8747044917259,408.09929078014187,702.950354609929,39321.02127659575,537.8321513002364,240.08037825059102,303.59338061465724,22669.45390070922,2467.9432624113474,1229.0685579196218,1138.2434988179668,687.2624113475177,1384.7044917257683,423,29.839411723205426,18.81424456503246,0.7761757605316072,0.9195652173913044,0.6714285714285714,0.3728344261576733
2548,54823.49253731343,839.8955223880597,316.8955223880597,403.3880597014925,56051.71641791045,488.02985074626866,213.955223880597,293.46268656716416,32397.059701492537,1563.3731343283582,1046.313432835821,1053.4776119402984,1207.0746268656717,1374.7611940298507,67,10.10616248948563,8.50801436461368,0.5396897328486688,0.9178082191780822,0.6767676767676768,-1.330398871807018
2549,26290.8591160221,901.1878453038674,303.0718232044199,413.5939226519337,28305.419889502762,439.07458563535914,189.81491712707182,287.4088397790055,15971.102209944751,1546.657458563536,905.5966850828729,848.9751381215469,18.46961325966851,1382.5220994475137,362,23.78743283617001,19.44684164913763,0.5758918796595883,0.9653333333333334,0.7494824016563147,-0.5204344985966977
2550,28382.191011235955,779.2808988764045,291.6741573033708,457.685393258427,30898.842696629214,421.02247191011236,173.0,279.4157303370786,18786.73033707865,1943.5168539325844,898.9325842696629,906.0224719101124,265.3258426966292,1377.8539325842696,89,13.333752656848567,8.951309949923717,0.7411611699396528,0.8811881188118812,0.577922077922078,-0.43830443441270867
2551,44250.104166666664,876.7916666666666,323.9791666666667,429.8125,45313.333333333336,483.4791666666667,210.22916666666666,297.7291666666667,25938.6875,1617.3541666666667,911.9583333333334,1049.2916666666667,1027.375,1375.7708333333333,48,8.253058907421218,7.602416779739025,0.38917576053563957,0.9411764705882353,0.75,0.45018285135257896
2552,49922.0,1268.2564102564102,490.4102564102564,518.3076923076923,52132.1282051282,701.6923076923077,342.97435897435895,318.15384615384613,29024.97435897436,1707.2307692307693,1079.2307692307693,955.4102564102565,1828.5384615384614,1375.7179487179487,39,8.751188819808352,5.971485604785568,0.7310136968790106,0.8863636363636364,0.609375,-0.8750720164971553
2553,59320.91044776119,1052.2238805970148,389.5074626865672,512.9402985074627,60253.23880597015,566.7014925373135,238.67164179104478,291.05970149253733,41690.82089552239,2586.089552238806,1042.8805970149253,1055.0149253731342,249.46268656716418,1377.9253731343283,67,11.189839056950637,8.335591679490808,0.667148135872931,0.8481012658227848,0.6767676767676768,-0.18266397666743434
2554,25754.287769784172,878.5395683453237,331.64028776978415,494.431654676259,25363.87050359712,480.841726618705,217.29496402877697,299.3525179856115,14916.194244604316,2667.7122302158273,2987.26618705036,1477.0575539568345,834.3525179856115,1380.4820143884892,139,18.218038872901175,10.517963996827342,0.8165053390859099,0.8475609756097561,0.594017094017094,-1.4805073828018385
2555,59275.52307692308,823.6923076923077,320.7076923076923,378.73846153846154,60779.723076923074,491.5230769230769,220.04615384615386,294.4307692307692,34974.4,1510.8307692307692,963.4461538461538,916.4615384615385,1015.6,1378.5230769230768,65,12.896602137894597,6.509275769878841,0.8632784486969683,0.8783783783783784,0.6770833333333334,-0.13756349247740626
2556,54257.59090909091,848.4545454545455,320.1363636363636,477.6363636363636,52937.704545454544,475.95454545454544,213.11363636363637,295.59090909090907,31463.636363636364,1646.7272727272727,1029.1136363636363,1461.6136363636363,1051.5227272727273,1377.5227272727273,44,9.087500607452311,6.174793641184032,0.7336921213388758,0.9361702127659575,0.7333333333333333,0.13222923766818473
2557,45463.54716981132,859.9433962264151,325.37735849056605,443.07547169811323,46625.6037735849,459.37735849056605,209.54716981132074,293.24528301886795,25674.924528301886,1817.622641509434,1060.7924528301887,1332.8867924528302,1140.4150943396226,1376.0,53,8.942042728565289,7.533572657188094,0.5387135425731403,0.9636363636363636,0.8412698412698413,1.5707963267948966
2558,43042.045454545456,849.7045454545455,306.6136363636364,456.0,43091.204545454544,478.6136363636364,211.47727272727272,284.6363636363636,24657.340909090908,1355.409090909091,884.9772727272727,1073.5,1247.6818181818182,1376.5,44,8.806480265138571,7.167393192398169,0.5810369697227457,0.8301886792452831,0.6111111111111112,0.7891859697230462
2559,64508.5,882.0,310.2068965517241,380.32758620689657,64684.0,517.1379310344828,209.67241379310346,285.55172413793105,40686.96551724138,1562.7068965517242,972.8793103448276,1061.7413793103449,1271.7068965517242,1377.0689655172414,58,9.03706166478258,8.332621833582452,0.38707102182412434,0.90625,0.6444444444444445,1.5443515690344496
2560,59902.63492063492,839.8412698412699,305.4920634920635,359.76190476190476,60982.0,502.46031746031747,208.9047619047619,290.8888888888889,36714.77777777778,1550.4920634920634,903.1428571428571,959.047619047619,1281.7619047619048,1376.5714285714287,63,10.37805015364697,7.819762318519574,0.6574587812916883,0.9264705882352942,0.6363636363636364,1.1643190357735556
2561,61759.60810810811,909.4459459459459,325.5405405405405,358.5,62362.13513513513,541.4594594594595,233.71621621621622,291.6756756756757,36323.40540540541,2130.7297297297296,2418.1216216216217,1038.081081081081,1316.554054054054,1377.8783783783783,74,10.680751924367392,9.166051393856124,0.5133420535611728,0.925,0.7474747474747475,-0.34278953149145935
2562,61880.607476635516,846.8224299065421,319.4485981308411,396.3644859813084,61384.84112149533,493.93457943925233,229.52336448598132,295.196261682243,37602.08411214953,1734.8878504672898,1054.4485981308412,1145.6915887850466,1196.271028037383,1381.4859813084113,107,15.60732608919606,8.95989161682642,0.8187975138788266,0.9067796610169492,0.5572916666666666,-0.37735132728642
2563,54913.781818181815,1114.9818181818182,438.6181818181818,463.2,56092.94545454546,674.9636363636364,298.4,306.3818181818182,44302.0,1464.4,1100.1090909090908,939.8181818181819,1445.6909090909091,1377.8909090909092,55,9.351016723588913,7.6754286683823025,0.57119814594267,0.9016393442622951,0.7638888888888888,-0.8282774753523786
2564,34509.1061452514,1223.8826815642458,441.36871508379886,512.0167597765363,36171.99441340782,657.5083798882681,303.27932960893855,315.5418994413408,20405.368715083798,5295.418994413408,1305.8491620111731,1037.9162011173185,1726.7430167597765,1381.2625698324023,179,22.46075263785224,10.616346518750237,0.881243745413007,0.9179487179487179,0.5541795665634675,-0.8177636841390244
2565,42339.818181818184,971.280303030303,347.8333333333333,480.22727272727275,43692.871212121216,527.0151515151515,236.1439393939394,298.82575757575756,26825.21212121212,1062.2575757575758,893.4015151515151,831.3560606060606,180.62878787878788,1382.8484848484848,132,19.603757911619393,8.761104661959491,0.8945791992298519,0.9361702127659575,0.6666666666666666,-0.340866805118625
2566,59507.5,839.4285714285714,299.35714285714283,348.125,58944.80357142857,487.80357142857144,196.10714285714286,278.14285714285717,33413.58928571428,1559.357142857143,925.3571428571429,870.6071428571429,1291.892857142857,1379.0892857142858,56,8.911114759585788,8.07080864033086,0.4239163480973383,0.9655172413793104,0.691358024691358,0.2629434437878532
2567,58122.88505747126,1385.5057471264367,588.1034482758621,479.95402298850576,59370.34482758621,871.6091954022988,416.4367816091954,322.7471264367816,37848.97701149425,1577.6666666666667,1306.1379310344828,897.735632183908,1369.83908045977,1381.344827586207,87,15.155638525732899,7.959027837255503,0.8510078788430777,0.8877551020408163,0.6904761904761905,-0.19886671884983306
2568,23966.82222222222,1052.4888888888888,370.2,536.6222222222223,25912.244444444445,532.3333333333334,252.64444444444445,302.35555555555555,13778.866666666667,1403.4666666666667,986.0666666666667,1079.5777777777778,1938.4666666666667,1378.7777777777778,45,8.549006942424871,6.835846786318844,0.6005234882692974,0.9375,0.7142857142857143,-0.15537682612084217
2569,23013.57033248082,772.0358056265985,278.30946291560105,387.9104859335038,24515.273657289003,407.01790281329926,178.5447570332481,286.6777493606138,13908.890025575447,1689.7365728900256,790.0511508951406,816.6624040920716,373.8209718670077,1387.3324808184143,391,27.59369897230132,20.232140569786473,0.6799958465550322,0.8231578947368421,0.5792592592592593,-0.9837728243716991
2570,28586.44761904762,885.8857142857142,339.14285714285717,460.06666666666666,28674.209523809524,478.0,212.37142857142857,293.74285714285713,16159.638095238095,2698.266666666667,1136.8095238095239,1509.4,860.0952380952381,1381.8095238095239,105,14.240736390650351,10.061695097305677,0.707669938957537,0.84,0.625,-0.15884184963799272
2571,55276.606060606064,849.0151515151515,323.75757575757575,403.3030303030303,56881.106060606064,503.3181818181818,224.04545454545453,282.43939393939394,32467.60606060606,1820.8636363636363,987.469696969697,1176.878787878788,1168.3939393939395,1380.7727272727273,66,10.8354741392897,8.106002984361494,0.6635875914480606,0.8918918918918919,0.55,0.11307192885307625
2572,63173.98275862069,884.7241379310345,335.48275862068965,421.82758620689657,62863.01724137931,504.32758620689657,226.31034482758622,289.7931034482759,37297.793103448275,1524.8793103448277,984.0172413793103,1029.551724137931,1232.1896551724137,1380.0172413793102,58,10.09187524359628,7.4037268847987665,0.6795465166760359,0.9206349206349206,0.725,-1.2186879941316138
2573,37329.692307692305,1258.5054945054944,440.1098901098901,635.4505494505495,36961.48351648352,651.065934065934,295.2087912087912,314.3956043956044,21259.626373626375,1451.4945054945056,4763.945054945055,1404.032967032967,226.47252747252747,1381.9450549450548,91,11.445160106310908,10.084402992091489,0.4729182161339525,0.9891304347826086,0.8272727272727273,0.47084970696087713
2574,50990.94285714286,847.9714285714285,312.0857142857143,435.64285714285717,51575.514285714286,479.25714285714287,206.75714285714287,286.5571428571429,29571.314285714285,1985.1,898.4,880.9857142857143,258.72857142857146,1383.2,70,14.279852729675932,7.041400160681715,0.8699724477844802,0.8235294117647058,0.5833333333333334,0.44844568055731987
2575,37842.444444444445,989.7407407407408,303.98765432098764,516.8024691358024,39449.444444444445,474.4691358024691,197.2716049382716,291.2098765432099,21554.024691358023,2469.7901234567903,2161.8888888888887,1030.148148148148,287.4938271604938,1382.0617283950617,81,11.553229584550184,9.335559341147928,0.5891172121814279,0.9101123595505618,0.7363636363636363,-0.3723318429961021
2576,61944.39024390244,874.8780487804878,329.0243902439024,404.8048780487805,62381.28048780488,500.3170731707317,230.70731707317074,293.0121951219512,38652.89024390244,1954.7073170731708,1096.3902439024391,1142.9756097560976,1185.3170731707316,1383.219512195122,82,15.342586592476158,6.947969570291294,0.8915840960195153,0.9010989010989011,0.4880952380952381,-0.6791285303900761
2577,53379.769230769234,845.7692307692307,313.26153846153846,454.95384615384614,54395.35384615385,478.5230769230769,223.73846153846154,301.1384615384615,31378.03076923077,2064.523076923077,990.7076923076924,1154.8461538461538,1216.7692307692307,1381.7692307692307,65,10.259960965892171,8.293545991937394,0.5887147046253337,0.9420289855072463,0.7386363636363636,-0.20442216743591685
2578,25089.5923566879,1495.0764331210191,586.1656050955414,584.3503184713376,25774.585987261147,809.8789808917197,368.484076433121,339.2547770700637,14570.585987261147,1948.1464968152866,1242.8471337579617,1066.095541401274,1999.9936305732483,1382.4840764331211,157,25.327005774540332,9.006182367172848,0.9346397557029947,0.8486486486486486,0.5451388888888888,1.2965396923336212
2579,19594.091463414636,834.9878048780488,307.9085365853659,463.9939024390244,20314.908536585364,441.4512195121951,194.77439024390245,296.2317073170732,11555.628048780487,1987.1707317073171,963.0975609756098,945.9817073170732,819.280487804878,1386.0975609756097,164,17.161671151937444,12.347316402070593,0.6945229847587382,0.9162011173184358,0.6890756302521008,-0.27897564068715786
2580,60198.016393442624,860.2131147540983,292.24590163934425,352.5245901639344,61006.67213114754,525.655737704918,209.91803278688525,287.6885245901639,35179.59016393442,1449.5245901639344,1265.7540983606557,918.327868852459,1303.1639344262296,1382.360655737705,61,10.723278374498571,7.351267346089777,0.7280322337075187,0.953125,0.7625,0.26829803744911335
2581,18956.5,897.1363636363636,487.54545454545456,468.8636363636364,20821.227272727272,625.0,324.09090909090907,303.54545454545456,10404.681818181818,1675.090909090909,970.5454545454545,900.3636363636364,1591.6363636363637,1380.7272727272727,22,7.726489903081885,3.753195670960393,0.8740939584595445,0.9166666666666666,0.6285714285714286,-0.5243867787062374
2582,22882.20408163265,845.9047619047619,281.2517006802721,418.4557823129252,24789.469387755104,409.76190476190476,167.66666666666666,281.34013605442175,14363.163265306122,1798.578231292517,900.9863945578231,895.8503401360545,31.20408163265306,1388.4897959183672,147,18.289136188892176,11.717594783959512,0.7678029434887583,0.8212290502793296,0.5086505190311419,-0.6378614167567525
2583,51106.69642857143,886.6607142857143,316.32142857142856,430.125,52519.58928571428,501.69642857142856,215.21428571428572,282.60714285714283,29992.14285714286,2243.9285714285716,1029.9642857142858,1074.375,1257.9107142857142,1382.0,56,10.227037909688688,6.979162987203675,0.7309577529893868,0.9491525423728814,0.7272727272727273,1.4362489984446942
2584,60312.41739130435,872.3391304347826,309.95652173913044,373.8608695652174,60292.48695652174,499.7130434782609,211.30434782608697,281.8434782608696,37847.2,1686.4,948.3217391304348,1026.7217391304348,1276.2260869565218,1387.2260869565218,115,16.351551579089076,9.125203112526227,0.8297982873498695,0.8846153846153846,0.6149732620320856,-0.31321250988292126
2585,42928.48351648352,813.032967032967,293.42857142857144,393.9120879120879,45519.38461538462,453.13186813186815,199.03296703296704,296.0659340659341,25520.340659340658,3063.4175824175823,915.3186813186813,906.3956043956044,392.4835164835165,1386.010989010989,91,13.28525787492538,8.913567620090525,0.7415145917403201,0.9285714285714286,0.7777777777777778,0.07184107679579134
2586,53938.878787878784,851.5151515151515,316.0,398.6060606060606,53777.378787878784,485.5,218.96969696969697,295.56060606060606,31452.89393939394,1970.378787878788,1032.8939393939395,1340.5757575757575,1049.8636363636363,1386.4848484848485,66,12.08817767301223,7.194204957586873,0.8036191651379383,0.9041095890410958,0.6111111111111112,0.4454897818730996
2587,35379.85882352941,905.035294117647,341.84705882352944,467.88235294117646,33823.22352941176,513.0117647058823,234.38823529411764,293.84705882352944,20329.023529411767,1987.4117647058824,1017.4,1336.8470588235293,1078.929411764706,1385.929411764706,85,14.676293153690976,8.0102821397854,0.8379172009956379,0.8415841584158416,0.5448717948717948,-0.9807717777360594
2588,42747.45631067961,1149.1650485436894,499.6796116504854,526.0485436893204,41885.7572815534,670.8932038834952,354.9514563106796,337.126213592233,24233.300970873788,1942.368932038835,1291.8640776699028,1110.4757281553398,1109.3106796116506,1386.5922330097087,103,14.340797793040956,10.133137527342464,0.707618087034813,0.8803418803418803,0.6602564102564102,-0.8331267265847566
2589,57818.51219512195,925.040650406504,339.9268292682927,437.3739837398374,58040.25203252032,519.9430894308944,241.9918699186992,300.1463414634146,35613.739837398374,1878.5447154471544,1061.1869918699188,1132.5772357723577,1160.560975609756,1387.6341463414635,123,14.835500411856504,12.074950008766889,0.5809732334020066,0.7987012987012987,0.5125,0.9603346392056056
2590,56565.425531914894,885.8085106382979,308.51063829787233,534.1702127659574,57393.10638297872,481.97872340425533,217.31914893617022,287.531914893617,32485.744680851065,1656.063829787234,984.7446808510638,1101.212765957447,1175.9574468085107,1384.7446808510638,47,8.395111190209047,7.236368111859526,0.5069523771348236,0.9215686274509803,0.6527777777777778,1.3264527781175683
2591,33982.87272727273,988.0545454545454,392.54545454545456,401.2909090909091,35175.05454545454,591.1090909090909,269.23636363636365,309.05454545454546,19359.4,1847.8181818181818,1105.0181818181818,889.2363636363636,1872.090909090909,1384.9454545454546,55,8.915399068789386,8.002806735300839,0.4407321906747292,0.9482758620689655,0.7638888888888888,0.3543874523534188
2592,45089.2429906542,1922.8878504672898,808.607476635514,657.803738317757,46484.88785046729,1213.4392523364486,624.8785046728972,400.21495327102804,26570.48598130841,2981.7943925233644,1842.2897196261683,1207.96261682243,1935.3831775700935,1387.2056074766356,107,13.381629599185997,10.89112840293799,0.5810238179534503,0.9469026548672567,0.8106060606060606,0.7056742476027351
2593,51530.96666666667,867.9333333333333,317.26666666666665,423.9166666666667,53151.45,495.06666666666666,221.15,301.78333333333336,32916.96666666667,1818.0666666666666,925.2666666666667,871.6166666666667,587.7166666666667,1385.1,60,11.179566590457178,7.391854508291941,0.750215583809441,0.821917808219178,0.6818181818181818,-1.248268629878086
2594,61024.470588235294,879.5490196078431,317.4313725490196,431.2156862745098,61955.37254901961,499.5686274509804,229.33333333333334,300.5098039215686,38225.901960784315,1911.8039215686274,962.4313725490196,979.7254901960785,1035.8823529411766,1386.921568627451,51,10.420605559328237,6.55242245748879,0.7775712927511037,0.8947368421052632,0.6623376623376623,-0.1082165886207546
2595,61247.57142857143,931.8571428571429,322.60714285714283,468.9642857142857,61971.892857142855,499.1607142857143,234.03571428571428,298.64285714285717,36737.875,2064.9821428571427,1134.392857142857,1108.9285714285713,1128.5892857142858,1385.9464285714287,56,10.08464464591826,7.219866548475604,0.6981754319325376,0.9655172413793104,0.7777777777777778,1.0016164274675938
2596,27603.46794871795,766.6666666666666,276.3685897435897,385.6666666666667,29174.115384615383,408.5,174.54166666666666,287.90384615384613,16549.535256410258,1366.7339743589744,781.2660256410256,804.525641025641,350.8173076923077,1391.3589743589744,312,23.57511843882052,17.08883325130143,0.6888884874280023,0.9258160237388724,0.6842105263157895,-1.249397052253155
2597,25049.66381766382,844.4871794871794,309.3219373219373,438.94017094017096,25510.71225071225,436.9002849002849,195.0940170940171,291.23646723646726,14524.173789173788,1572.4928774928776,893.4273504273505,886.6410256410256,874.8034188034188,1393.1225071225072,351,23.452874391175943,19.07576669446662,0.5817525446113663,0.9642857142857143,0.7597402597402597,-0.8524131745405698
2598,60322.57407407407,886.7222222222222,787.8148148148148,508.537037037037,60779.48148148148,499.6666666666667,226.85185185185185,300.8703703703704,35547.12962962963,1795.888888888889,968.7222222222222,951.4629629629629,1006.4074074074074,1386.8148148148148,54,8.518591877474261,8.078752371951168,0.3171747499938428,0.9642857142857143,0.84375,0.8852751864189051
2599,37868.807692307695,1219.5461538461539,481.44615384615383,500.82307692307694,38640.79230769231,700.7923076923076,322.3615384615385,318.34615384615387,21784.96923076923,1636.1307692307691,1131.676923076923,991.276923076923,1467.4076923076923,1389.8461538461538,130,16.63385792834748,10.607677302634622,0.7702715796464451,0.8783783783783784,0.6190476190476191,0.5336607298577741
2600,38538.952,1086.968,416.728,514.84,40766.704,593.096,256.12,305.824,24442.808,2734.096,1198.184,1057.384,107.712,1389.504,125,14.160195564922105,12.039331441702247,0.5264218375745332,0.8680555555555556,0.6944444444444444,1.2435170629760428
2601,21927.59159159159,843.1291291291292,323.93393393393393,421.4174174174174,22929.33033033033,458.8408408408408,202.16516516516518,295.79879879879877,12704.12012012012,1666.93993993994,885.3573573573574,843.2762762762762,600.063063063063,1393.6456456456456,333,23.222270031660166,19.386661920812543,0.5505069009153034,0.8671875,0.6166666666666667,1.1373695594746207
2602,47348.583333333336,824.4305555555555,311.5416666666667,407.18055555555554,49113.166666666664,477.90277777777777,213.73611111111111,294.15277777777777,28094.041666666668,1662.1805555555557,962.8055555555555,1112.986111111111,1063.986111111111,1387.8333333333333,72,10.937418769027266,8.44148524491193,0.6358669790123003,0.9113924050632911,0.7272727272727273,-0.9612583539809448
2603,38644.10256410256,801.7307692307693,300.64102564102564,429.0705128205128,38634.019230769234,440.20512820512823,193.23076923076923,285.12179487179486,22238.76282051282,1633.179487179487,871.4871794871794,972.8974358974359,1233.9038461538462,1391.070512820513,156,17.48789935287395,12.543145924710306,0.6968188642390704,0.8387096774193549,0.611764705882353,-0.6205787940984829
2604,60015.19047619047,2181.936507936508,504.93650793650795,698.2698412698413,59711.206349206346,800.5238095238095,380.58730158730157,311.6190476190476,35681.09523809524,4469.920634920635,2259.936507936508,1364.3174603174602,1384.873015873016,1389.4285714285713,63,11.772789935412247,6.9589413241224785,0.8065954697148441,0.9,0.7159090909090909,-0.3254790927329894
2605,34975.872,1574.872,714.984,565.336,35960.792,997.864,509.04,374.632,20508.752,2006.416,1487.824,1221.136,2089.832,1393.888,125,19.54956452079328,8.601990411953535,0.8979932106519161,0.8741258741258742,0.6578947368421053,-0.20250173703071947
2606,34338.50746268657,934.8955223880597,346.64179104477614,414.64925373134326,36718.41791044776,502.23880597014926,212.33582089552237,293.74626865671644,20318.36567164179,2162.9701492537315,949.6716417910447,1132.8955223880596,75.58208955223881,1391.634328358209,134,15.062247039713887,11.33285850143068,0.6587046829774401,0.9571428571428572,0.7976190476190477,0.4992415558786248
2607,21641.060344827587,900.4827586206897,327.87931034482756,459.62931034482756,21502.275862068964,460.80172413793105,207.08620689655172,290.38793103448273,12665.991379310344,2021.853448275862,993.3534482758621,1000.0258620689655,971.801724137931,1390.1637931034484,116,13.899635729124931,10.65851451149213,0.6418625603777909,0.9666666666666667,0.7532467532467533,-1.5495919427372509
2608,46309.07692307692,850.3461538461538,289.3269230769231,429.78846153846155,44871.75,462.11538461538464,196.6153846153846,273.11538461538464,25996.384615384617,2075.4423076923076,1010.4230769230769,1154.8076923076924,1252.1346153846155,1389.5961538461538,52,8.92956839263148,8.027473021705912,0.4379966608795657,0.896551724137931,0.65,0.42965849768071335
2609,22567.802325581397,867.546511627907,345.36046511627904,461.25581395348837,22950.70930232558,479.90697674418607,218.08139534883722,288.27906976744185,13202.116279069767,2720.4186046511627,1009.7674418604652,1186.1279069767443,801.6627906976744,1390.6046511627908,86,13.374612174301042,9.15294052786111,0.7291519397213124,0.8431372549019608,0.6013986013986014,1.5482236106859777
2610,42524.42372881356,826.1016949152543,300.52542372881356,473.66101694915255,42681.983050847455,449.20338983050846,213.71186440677965,271.45762711864404,24351.677966101695,1810.6610169491526,974.3898305084746,1199.7288135593221,1172.0338983050847,1391.2711864406779,59,10.459810739600913,7.404122447269862,0.7063488485482589,0.8676470588235294,0.5959595959595959,0.6809865352390928
2611,29065.37037037037,1569.5277777777778,592.8981481481482,688.7592592592592,29835.49074074074,758.8518518518518,348.8796296296296,321.1388888888889,16630.694444444445,3798.064814814815,1561.0185185185185,1312.4444444444443,1778.4351851851852,1391.787037037037,108,13.09272317267013,10.965043430249418,0.546450462091261,0.9230769230769231,0.6390532544378699,0.9028892214428939
2612,23017.276283618583,830.1564792176039,714.0782396088019,650.0146699266504,24018.80684596577,451.359413202934,194.28850855745722,289.7457212713936,13627.097799511002,1531.1393643031786,829.2102689486553,804.4889975550122,505.2493887530562,1400.114914425428,409,28.776419643959365,18.310344848808988,0.7714443162336441,0.9191011235955057,0.7213403880070547,-0.41331621182774825
2613,47892.76666666667,1241.0111111111112,434.35555555555555,696.9444444444445,47642.08888888889,595.2888888888889,261.8888888888889,307.06666666666666,31273.133333333335,4132.177777777778,1443.8777777777777,1286.5333333333333,678.3,1394.3777777777777,90,14.045231660167344,8.645307637987363,0.7881108869836367,0.8571428571428571,0.5844155844155844,0.2795705126242341
2614,55744.12857142857,977.4857142857143,381.22857142857146,437.4428571428571,55535.24285714285,572.7714285714286,263.45714285714286,303.07142857142856,32782.07142857143,1799.2571428571428,1038.0428571428572,955.8571428571429,1086.4714285714285,1391.8285714285714,70,11.117293818840713,8.094597756494366,0.685461741251569,0.9459459459459459,0.6363636363636364,0.823812140651975
2615,52466.354166666664,781.0208333333334,298.2291666666667,368.0208333333333,52127.291666666664,444.0,198.60416666666666,280.5833333333333,29469.3125,1339.0625,930.5833333333334,951.7708333333334,1225.0833333333333,1391.1875,48,9.654566627931375,6.30732897369317,0.7570990882213765,0.9411764705882353,0.7619047619047619,-0.48106805058221297
2616,49904.833333333336,994.8809523809524,376.26190476190476,376.57142857142856,51143.26190476191,603.7619047619048,253.38095238095238,299.92857142857144,30668.404761904763,1687.8809523809523,990.8333333333334,830.0714285714286,1443.4285714285713,1389.142857142857,42,10.634890311874369,5.399778833967299,0.8615092676791773,0.8235294117647058,0.7,-1.3967985506369804
2617,26216.02564102564,945.2820512820513,370.0128205128205,422.11538461538464,25905.75641025641,557.2435897435897,264.1794871794872,305.28205128205127,14380.153846153846,1476.2820512820513,954.3589743589744,866.3974358974359,1876.2820512820513,1392.948717948718,78,10.777763235487503,9.769747804882343,0.42226449120305143,0.8571428571428571,0.6446280991735537,0.8449613465838939
2618,41788.33766233766,991.7272727272727,397.94805194805195,449.012987012987,43531.46753246753,593.5064935064935,275.6753246753247,320.61038961038963,26279.285714285714,1888.5974025974026,1012.2207792207793,849.4155844155844,548.1688311688312,1393.922077922078,77,15.498691345834592,6.484022543992363,0.9082815909767824,0.8850574712643678,0.55,-0.5236664525870294
2619,50806.836734693876,811.8775510204082,291.6938775510204,366.44897959183675,51864.57142857143,475.6326530612245,206.83673469387756,282.7551020408163,29625.85714285714,1610.734693877551,961.0204081632653,1069.265306122449,1266.0408163265306,1392.061224489796,49,8.129716383671893,7.758120125986496,0.29887710782098925,0.8909090909090909,0.6805555555555556,-0.3012018058424782
2620,60750.421875,922.765625,318.75,378.984375,61644.0625,522.125,221.65625,294.40625,39746.59375,1750.765625,1017.171875,1075.625,1292.3125,1391.109375,64,11.851336580160412,7.179269810625011,0.7956343074309418,0.8648648648648649,0.7272727272727273,1.4636586574340593
2621,51226.3875,1703.275,632.025,646.15,46806.025,724.55,342.05,318.3125,27567.1875,2185.25,1240.125,1079.575,1806.825,1395.2,80,13.225949721236109,8.458383650044167,0.7687666423343782,0.8602150537634409,0.5594405594405595,0.3819940063512956
2622,38737.063157894736,2664.8,1432.4,799.7052631578947,40051.58947368421,1928.6631578947367,1085.6526315789474,540.8736842105263,21793.947368421053,3258.9894736842107,3139.547368421053,1526.2315789473685,1840.9368421052632,1395.9157894736843,95,17.277496311115247,7.749043683326523,0.8937803167307681,0.8333333333333334,0.5277777777777778,0.6591546964802746
2623,21516.234615384616,718.4615384615385,274.93461538461537,370.58846153846156,22544.561538461538,409.82307692307694,173.2423076923077,286.28076923076924,12693.153846153846,1783.15,785.0961538461538,796.6576923076923,408.2730769230769,1400.4576923076922,260,21.382594129007405,16.931349192368025,0.6107433965690975,0.8873720136518771,0.6190476190476191,0.4133828166351157
